0.0246763096	,	0.2689295004	,	0.364433015	,	-0.0654519553	,	0.1061926517	,	0.2279393565	,	0.1816988782	,	0.0507400239	,	-0.1194688797	,	-0.09165284	,	0.0090930144	,	0.0071139043	,	0.0112834485	,	0.013496429	,	0.0030629589	,	0.0080115349	,	0.0140517271	,	0.0061035283	,	0.0118281272	,	0.0097942797	,	1
0.0208971081	,	0.2718200683	,	0.3621497433	,	-0.0632340376	,	0.1063455242	,	0.2315198893	,	0.1701383082	,	0.0526208642	,	-0.1182230328	,	-0.0926199533	,	0.0071395341	,	0.0061043697	,	0.0106167512	,	0.0107903417	,	0.0030453978	,	0.0065231265	,	0.0073629844	,	0.0057877095	,	0.009900688	,	0.0088435476	,	1
0.0215023079	,	0.2766671388	,	0.3590787716	,	-0.0635456945	,	0.1063317163	,	0.230838453	,	0.1745549573	,	0.0511553669	,	-0.1179479367	,	-0.0919697132	,	0.0040912839	,	0.0052918433	,	0.0083235812	,	0.0094824355	,	0.0034407634	,	0.0055155254	,	0.0039248711	,	0.0034720286	,	0.0069599475	,	0.0067256625	,	1
0.0064501266	,	0.2946733963	,	0.3448084726	,	-0.05566676	,	0.1134670176	,	0.2352119998	,	0.1386156387	,	0.0535942403	,	-0.1193342281	,	-0.090753917	,	0.0369635939	,	0.0384017166	,	0.0404866948	,	0.0755025639	,	0.0472322601	,	0.0706651748	,	0.0478258921	,	0.0305009328	,	0.044435117	,	0.0238179913	,	1
-0.0333262885	,	0.3624974236	,	0.284487803	,	-0.0623371161	,	0.1051744219	,	0.2243229179	,	0.0602141832	,	0.0542555239	,	-0.1259149794	,	-0.0817948331	,	0.030344034	,	0.0150781764	,	0.016656379	,	0.0192457993	,	0.021794254	,	0.0362771081	,	0.0311735476	,	0.0213287808	,	0.0208303882	,	0.0140655777	,	1
-0.053890262	,	0.3682052988	,	0.2795778523	,	-0.0627553106	,	0.1057371901	,	0.2304944531	,	0.009723406	,	0.0581500525	,	-0.1281184976	,	-0.0795546606	,	0.0082449708	,	0.0042545201	,	0.005186381	,	0.0045769974	,	0.0035702706	,	0.0081243378	,	0.0053923718	,	0.0063189151	,	0.0063130368	,	0.0043179726	,	1
-0.0508462509	,	0.3698609756	,	0.2791012035	,	-0.064153097	,	0.10559852	,	0.2285567031	,	0.0149733356	,	0.058202463	,	-0.1256461732	,	-0.0801986152	,	0.0108422803	,	0.0051779529	,	0.0066949205	,	0.0062148575	,	0.0054137291	,	0.0098492488	,	0.0057956153	,	0.0088059954	,	0.0084131187	,	0.0058498789	,	1
-0.0505686278	,	0.3684342363	,	0.2792832855	,	-0.0643070228	,	0.1057245657	,	0.2299794186	,	0.0192155806	,	0.0569680431	,	-0.1253691976	,	-0.081283968	,	0.008370819	,	0.0039227971	,	0.0049144453	,	0.0045717267	,	0.004149593	,	0.0058698888	,	0.0079011498	,	0.0068721084	,	0.0063495221	,	0.0044289221	,	1
-0.0527266594	,	0.3746575273	,	0.27050444	,	-0.0584868912	,	0.1080060159	,	0.229679046	,	0.0169173725	,	0.0560433495	,	-0.125445079	,	-0.0813817233	,	0.0250930871	,	0.0136191228	,	0.0438929393	,	0.0317082425	,	0.0176485771	,	0.01608213	,	0.0070864679	,	0.0226216407	,	0.0178682948	,	0.0379117353	,	1
-0.0463576716	,	0.3848481574	,	0.2606537071	,	-0.0628704958	,	0.107056628	,	0.22946477	,	0.0269659345	,	0.0575938724	,	-0.123847954	,	-0.0783699815	,	0.0200538952	,	0.0113602492	,	0.0332845207	,	0.0315133927	,	0.0199902344	,	0.0202618029	,	0.0125527809	,	0.0163832378	,	0.0158440354	,	0.0257880311	,	1
-0.0127463447	,	0.2672956472	,	0.123844022	,	-0.0688709468	,	0.1052787183	,	0.2237448681	,	0.0800327984	,	0.0635319117	,	-0.1196378087	,	-0.0842799934	,	0.1381472412	,	0.2050697516	,	0.2940718617	,	0.0241918989	,	0.0166661364	,	0.0203769879	,	0.2534152137	,	0.0188677989	,	0.0199035921	,	0.0268447587	,	1
0.2630657173	,	-0.1354441472	,	-0.4603615906	,	-0.067390731	,	0.1080488202	,	0.2252877392	,	0.5888403818	,	0.0821017592	,	-0.0920310378	,	-0.0938793082	,	0.011828276	,	0.0124353658	,	0.007203849	,	0.0118413407	,	0.008883849	,	0.0164313046	,	0.0175901345	,	0.0082229426	,	0.0110745492	,	0.0062724224	,	1
0.2788620043	,	-0.1012152061	,	-0.4612692528	,	-0.0636024221	,	0.1042603425	,	0.2341321261	,	0.6230869783	,	0.0806538629	,	-0.0882970705	,	-0.0939538756	,	0.0212307419	,	0.019777864	,	0.0140065393	,	0.01974167	,	0.0163474381	,	0.0288730393	,	0.0210164513	,	0.0182176345	,	0.0260959288	,	0.0122328076	,	1
0.2720932013	,	-0.1005651758	,	-0.4630673319	,	-0.0662316163	,	0.1053973199	,	0.2260595189	,	0.6103039263	,	0.0805447838	,	-0.0877670321	,	-0.0932964692	,	0.009326864	,	0.0172576604	,	0.0038323608	,	0.0085612183	,	0.0041052436	,	0.0197264231	,	0.0099383043	,	0.0094319224	,	0.0113979243	,	0.0036443347	,	1
0.2086848475	,	-0.112710171	,	-0.4870329887	,	-0.0584332766	,	0.1015228391	,	0.236446307	,	0.4895209338	,	0.0777421486	,	-0.0904662256	,	-0.0954105498	,	0.0270185561	,	0.0158964234	,	0.0084076227	,	0.009400016	,	0.0085541363	,	0.0180415055	,	0.0452487499	,	0.0096109341	,	0.0131716005	,	0.0054328972	,	1
0.2005242158	,	-0.1193620323	,	-0.4888556408	,	-0.0624889665	,	0.1061782521	,	0.231089793	,	0.4787476935	,	0.075705161	,	-0.0908864569	,	-0.0958886612	,	0.0060179104	,	0.0031023302	,	0.0025882529	,	0.0031894068	,	0.0021971057	,	0.0054317199	,	0.0027688244	,	0.0053541458	,	0.0044098121	,	0.0022924238	,	1
0.1978267237	,	-0.1219754332	,	-0.4887607087	,	-0.0622042902	,	0.1056717014	,	0.2316561766	,	0.4731037984	,	0.0759096336	,	-0.0906558809	,	-0.0955831986	,	0.0030089111	,	0.0010924103	,	0.0011035755	,	0.0013549802	,	0.0009822336	,	0.0023791994	,	0.001537917	,	0.0027821344	,	0.0017103669	,	0.0009527815	,	1
0.2033526283	,	-0.1180451825	,	-0.4877837552	,	-0.0654235914	,	0.1080529626	,	0.2275111907	,	0.4843898806	,	0.075795798	,	-0.0917644087	,	-0.0955956361	,	0.0121864351	,	0.0097860621	,	0.0033686207	,	0.0057190482	,	0.0043126491	,	0.0067801827	,	0.0233391227	,	0.0042408044	,	0.0054601401	,	0.0021779063	,	1
0.2565676698	,	-0.0821770497	,	-0.4740320733	,	-0.0630998279	,	0.1069710194	,	0.2292068667	,	0.5870322238	,	0.0772904647	,	-0.0883365333	,	-0.0951075695	,	0.0087640866	,	0.0058780354	,	0.0037585781	,	0.005885363	,	0.0043807965	,	0.0090229404	,	0.0054743781	,	0.0073125027	,	0.0068817105	,	0.002957687	,	1
0.2607745388	,	-0.0857965564	,	-0.4717665048	,	-0.0630797658	,	0.1056943857	,	0.2304987001	,	0.5869733648	,	0.0812173097	,	-0.0858302949	,	-0.0938640849	,	0.0008771136	,	0.0006142069	,	0.0006314152	,	0.0007585228	,	0.00063574	,	0.0008687726	,	0.0004707474	,	0.0008315358	,	0.0010308743	,	0.0005925542	,	1
0.2814514185	,	-0.0944995473	,	-0.4598205351	,	-0.065061433	,	0.1101002711	,	0.2413951171	,	0.626604635	,	0.0819293974	,	-0.0863072422	,	-0.0939729829	,	0.0365527263	,	0.0135703144	,	0.0190288621	,	0.0140087495	,	0.0205759418	,	0.0361110817	,	0.0603703439	,	0.0133571685	,	0.0063691967	,	0.0035430863	,	1
